gene_name	log2FoldChange_ITLvsC_siS	padjvalue_ITLvsC_siS	log2FoldChange_ITLvsC_siC	padjvalue_ITLvsC_siC	log2FoldChange_siS.vs.siC_ITL	pvalue_siS.vs.siC_ITL	log2FoldChange_siS.vs.siC_untr	pvalue_siS.vs.siC_untr	up_active_enhancers	down_active_enhancers	up_active_promoters	down_active_promoters	up_enhancers	down_enhancers	up_promoters	down_promoters	active_prom	active_enh
SOX13	-0.189988865634655	0.560523427797845	0.0247867201022689	0.954271375551835	-0.405451900868122	0.0603461756663718	-0.201715515712954	0.256282583777878	Yes	No	No	No	Yes	No	No	No	NA	Yes
SOX15	-1.00413900333851	0.387515251557494	-0.0791563436375156	0.94031377273734	-1.24134359897419	0.17192083382501	-0.301301727686478	0.616759565822735	No	No	No	No	No	No	No	No	Yes	Yes
SOX4	0.01578526	0.9736747	0.0807405112600722	0.860217407965472	-0.0827537654761642	0.713378755546617	-0.0206988357470032	0.905100475224252	Yes	No	No	No	Yes	No	No	No	Yes	Yes
SOX5	3.0521955143797	2.49697640475593e-05	3.35851815132186	2.59053775696193e-06	-0.240758036954843	0.554799245867366	0.0316883989163947	0.972078036132334	No	No	No	No	No	No	No	No	NA	NA
SP1	-0.21884041542149	0.291846009003427	-0.24354049508058	0.266554604216674	-0.0131839802348297	0.903575334419174	-0.0427312045601877	0.627243234894921	No	No	No	No	No	No	No	No	Yes	Yes
SP100	1.54819923750461	4.7065650694313e-20	1.62726396104889	3.31880164431938e-22	-0.0250574042912534	0.767006437167864	0.0476857871795024	0.570515650848416	Yes	No	No	No	Yes	No	No	No	Yes	Yes
SP110	2.74123630187327	1.80080337448218e-22	3.14894576288438	1.44725425930631e-41	-0.0032380222402779	0.970800675479446	0.406298296800087	0.000391633176928215	Yes	No	No	No	Yes	No	No	No	Yes	Yes
SP140	2.97179858105588	4.23266456983148e-19	3.33722008776711	1.11412597727694e-23	-0.00803362239212859	0.967218152882308	0.353375674964113	0.390840084312243	Yes	No	No	No	Yes	No	No	No	NA	Yes
SP140L	1.40042598036566	1.0873136128538e-11	1.66942285460085	9.4611356880217e-14	-0.199075187587191	0.0742472749952284	0.0605920156439051	0.639333001049592	Yes	No	Yes	No	Yes	No	Yes	No	Yes	Yes
SP2	0.51211208294778	0.0107226341574902	0.5107931277107	0.0224136982320408	-0.0483987963744565	0.656245889206702	-0.0521744215588907	0.603657797748598	No	No	No	No	No	No	No	No	Yes	Yes
SP3	-0.280873366773439	0.219768304845116	-0.411987617288365	0.0610863560979751	-0.0197664711288843	0.868065076571914	-0.15628274645641	0.0921798800635397	No	No	No	No	No	No	No	No	Yes	Yes
SP4	0.785724	0.1322438	0.911437429955436	0.0286853022792737	-0.328778482689685	0.328300416305758	-0.222275509018966	0.52885591337547	No	No	No	No	No	No	No	No	Yes	Yes
SPA17	0.283629319073567	0.68202428948408	-0.72240117999028	0.351887116633843	1.09960483166249	0.0469241912183494	0.100203136839158	0.813058648875434	No	No	No	No	No	No	No	No	Yes	NA
SPACA6	0.976608672632582	0.000203135905995312	1.16022082238066	3.83901272561808e-10	0.00865178377846067	0.948400964535231	0.173197790234546	0.162282103014728	No	No	No	No	No	No	No	No	NA	NA
SPACA9	-0.6008996	0.5389653	-0.537492338588919	0.636449498028573	0.565698109247763	0.523648263989065	0.644744561255212	0.259576573319501	No	No	No	No	No	No	No	No	NA	NA
SPAG1	1.051859	0.0825499	0.859013633883853	0.161349242282568	0.155172126613689	0.743512498183504	-0.0429067554813741	0.93282814090772	No	No	No	No	No	No	No	No	Yes	NA
SPAG4	0.789296438550069	0.270897676618706	0.331078496574522	0.660547905599757	0.122373246610359	0.824612786092557	-0.333031493776535	0.51972762977919	No	No	No	No	No	No	No	No	Yes	Yes
SPAG5	0.147950643999388	0.725445366187383	0.63319200372217	0.076865542413363	-0.340365986468698	0.167543654544122	0.148367331040582	0.5127307610499	No	No	No	No	No	No	No	No	Yes	NA
SPAG7	0.436564022179279	0.0196700501579292	0.387202884023369	0.0434994835201243	0.0177784363539005	0.839883791684057	-0.0373933373299183	0.625438128461133	No	No	No	No	No	No	No	No	Yes	Yes
SPAG9	0.600117715716226	0.0019651511721372	0.427936296353965	0.0428594039953955	-0.0588727920047002	0.561046167860772	-0.238321846321356	0.00993717132790272	No	No	No	No	No	No	No	No	Yes	Yes
SPARC	0.05384615	0.9313551	-0.102234400422979	0.836458384970769	0.110131163510754	0.726176246133742	-0.0733169838912268	0.755374968733177	No	No	No	No	No	No	No	No	NA	NA
SPART	0.941899063426935	2.15673696521834e-06	0.776854039813632	7.21144206506176e-05	0.0509183562179626	0.671565465841188	-0.12163706544481	0.283060650561196	No	No	No	No	No	No	No	No	NA	NA
SPAST	0.216208072193277	0.442359701704407	0.113709012110922	0.730742977873163	0.0542395281478705	0.768472832378176	-0.0555588072327228	0.721723202046259	No	No	No	No	No	No	No	No	Yes	NA
SPATA1	0.685414350561957	0.475847874793803	0.560278181928982	0.51694227125621	-0.094688630660718	0.883609536629976	-0.193105478109833	0.745468553357724	No	No	No	No	No	No	No	No	Yes	NA
SPATA13	1.98830683487652	2.21770628182964e-30	1.8027059903289	3.77905375213165e-18	-0.0401929119509663	0.700369002847675	-0.230644382967774	0.0673405697825897	No	No	No	No	No	No	No	No	NA	NA
SPATA2	0.338791493308429	0.233893489495324	0.438320717182807	0.187270530442024	0.124025286222994	0.480498012267303	0.220982858972915	0.204639174419636	No	No	No	No	No	No	No	No	Yes	Yes
SPATA20	-1.04114079671835	1.03840647625818e-07	-0.902891953479001	1.82599748011293e-06	-0.092852318961135	0.438779791295311	0.0387767235207144	0.62173251109267	No	Yes	No	No	No	Yes	No	No	NA	Yes
SPATA24	0.1824287	0.856287	-0.579926927487036	0.546682732472425	0.709626576209992	0.347895098293921	-0.0534160148221292	0.925563004521017	No	No	No	No	No	No	No	No	Yes	NA
SPATA2L	0.709689311470251	0.00159806993078222	0.740686712289886	0.00465547896052104	0.0233624703199995	0.853232853310133	0.0524709462436009	0.637157153144883	No	No	No	No	No	No	No	No	Yes	Yes
SPATA33	-0.608809157506872	0.109334549470856	-0.688524943881227	0.0529967922934915	0.0798005561193898	0.818089000113806	-0.00221663351071839	0.991635625093463	No	No	No	No	No	No	No	No	Yes	NA
SPATA5	-0.188417234138083	0.751282161206155	-0.0944961024250217	0.88952799032805	-0.0422351924745537	0.925414220705662	0.0384840758088807	0.905832879294406	No	No	No	No	No	No	No	No	Yes	NA
SPATA5L1	-0.540364834883574	0.0488509953905248	-0.71678218425641	0.0166460854990925	0.171957483629417	0.482667934377962	-0.00843993776128724	0.959775569998325	No	No	No	No	No	No	No	No	Yes	Yes
SPATA6	-0.2382014042721	0.764934748304278	-0.0925946585076279	0.924289268763543	0.372431820512479	0.533249560617422	0.525735762598819	0.232630215110766	No	No	No	No	No	No	No	No	Yes	NA
SPATA7	0.396868218482772	0.686959670815953	-0.211045880564038	0.859192738393033	0.619258535078061	0.441071501289215	0.00441997614487728	0.994470404989116	No	No	No	No	No	No	No	No	Yes	NA
SPATC1	3.197821	1.72379e-22	3.43374029366939	8.51657882061067e-27	-0.322839711525852	0.0099942876880983	-0.0958615387347999	0.679798980048906	Yes	No	No	No	Yes	No	No	No	Yes	Yes
SPATC1L	-1.66656873944782	1.53827132292519e-07	-1.14408621076298	0.00618227036159459	-0.18030151347031	0.605707952640185	0.323463399024294	0.0616249239818584	No	No	No	No	No	No	No	No	Yes	NA
SPATS2	0.0490993546309257	0.91338215010474	0.342346180469004	0.39758397599271	-0.0790486820933995	0.783070481497815	0.204088082653543	0.368716015825351	No	No	No	No	No	No	No	No	Yes	NA
SPATS2L	1.89355724622715	8.42677460245402e-12	1.91049727783494	4.29643021427827e-18	0.0218432581427299	0.818164265004232	0.0426496507424372	0.703931692552748	No	No	No	No	No	No	No	No	Yes	NA
SPCS1	0.0587261259702146	0.804265656937097	-0.153568036756504	0.528543715153311	0.187019701395194	0.117482135069481	-0.0285440991278149	0.760306247565148	No	No	No	No	No	No	No	No	Yes	NA
SPCS2	0.428731199168593	0.0364976673527666	0.219092463627046	0.375677494624442	0.126584087072275	0.340518288273239	-0.0886891338143011	0.449695623514209	No	No	No	No	No	No	No	No	Yes	Yes
SPCS3	-0.180488251244863	0.360302236774262	-0.400479297297226	0.0863440887977366	0.202002520432209	0.0489672754100039	-0.02121051280422	0.802995016298675	No	No	No	No	No	No	No	No	Yes	NA
SPDEF	0.8910659	0.428767	0.782369359196913	0.480898932818325	0.0541870713447849	0.94825329056885	-0.0536609259699228	0.950708635024062	No	No	No	No	No	No	No	No	NA	NA
SPDL1	-0.4571459	0.2968875	-0.038972153545475	0.942275567661567	-0.211671635145383	0.555318819702975	0.196671984696035	0.444057185760135	No	No	No	No	No	No	No	No	Yes	NA
SPECC1	1.05455098704812	0.0174197822630261	1.44519368327267	0.00014068587510071	0.0124651448794243	0.928899977656957	0.389997412488595	0.00957555237023493	No	No	No	No	No	No	No	No	Yes	NA
SPECC1L	0.123005839661799	0.591956524670291	0.100657883191848	0.689073416520435	0.0838776722095246	0.517757546558153	0.056544356495318	0.592937807225747	No	No	No	No	No	No	No	No	Yes	NA
SPEF2	1.09476325422158	0.355023228225162	0.459477707249183	0.719112007552723	0.181618955300999	0.836675251645843	-0.411455565679199	0.64441413907109	Yes	No	Yes	No	Yes	No	Yes	No	Yes	Yes
SPEN	0.0206772749559093	0.938220478516143	0.24953662811139	0.273999939429761	-0.230118311924995	0.00742326986825613	-0.00867934261407226	0.91336041528491	Yes	No	No	Yes	Yes	No	No	Yes	Yes	Yes
SPG11	0.885424589486717	4.87544871298697e-07	1.11133850264416	6.94862572133226e-10	-0.151866246546999	0.118601714946238	0.0681594790613679	0.448758342266327	No	No	No	No	No	No	No	No	Yes	Yes
SPG21	0.192561739819178	0.356868875750444	0.135270221631363	0.566858784190768	0.0200388001530344	0.812004543766958	-0.0440746636756742	0.540015497883811	No	No	No	No	No	No	No	No	Yes	Yes
SPG7	0.0590305827399805	0.774423312697132	0.341134717887965	0.09771239242703	-0.194100365040762	0.0230520111093886	0.0835707652214602	0.274940284874478	No	No	No	Yes	No	No	No	Yes	Yes	NA
SPHK1	1.29955641472087	1.27178147241333e-13	1.27320038853689	4.73749683983963e-13	0.0208030334721822	0.79325826576062	-0.0114703548131348	0.857302717453629	No	No	No	No	No	No	No	No	Yes	Yes
SPHK2	-0.350331808524	0.121336699507706	-0.222772027730766	0.324205467966733	-0.0608840925723145	0.651197353912667	0.0607399231565549	0.529265253159027	No	No	No	No	No	No	No	No	Yes	Yes
SPI1	0.370755974498221	0.0219093019235188	0.439737094668056	0.0168694517502699	-0.027067470763084	0.710237683020439	0.0360825743393713	0.582380618507284	No	No	No	No	No	Yes	No	No	Yes	Yes
SPICE1	0.123613001382815	0.824646478752793	0.238127496914506	0.573511328976302	-0.198848884741979	0.528766990272006	-0.101210434148447	0.699779498833292	No	No	No	No	No	No	No	No	Yes	NA
SPIDR	-0.1083226	0.6532564	-0.143336492467893	0.559218335839381	0.0869264319930626	0.542390347321377	0.0449893612719646	0.678001634844519	No	No	No	No	No	No	No	No	Yes	NA
SPIN1	-0.3240852	0.2151057	-0.480021772154287	0.0356496938939083	0.130627413739256	0.455937787820407	-0.0297672535174114	0.804157574069613	No	No	No	No	No	No	No	No	Yes	NA
SPIN2B	-1.681538	0.06398358	-1.55505600386037	0.0551821808692188	-0.228254861946854	0.818499631581225	-0.0794014153159077	0.862860566888762	No	No	No	No	No	No	No	No	Yes	NA
SPINDOC	0.271924460486452	0.381929026404843	0.432259594145217	0.130841557624251	0.070325379063948	0.70130110327552	0.225840914357129	0.153564213225401	No	No	No	No	No	No	No	No	NA	NA
SPINK1	0.8317209	0.007175791	0.474925845528532	0.200168711244099	0.0634071601804054	0.753119134592277	-0.346854229711675	0.0742338350167064	No	No	No	No	No	No	No	No	NA	Yes
SPINT1	-1.22759629667448	5.6967108898909e-08	-1.45580320502052	1.68332771446194e-14	0.186906310433293	0.251908037183996	-0.0494368957243569	0.632947258755766	No	No	No	No	No	No	No	No	Yes	Yes
SPINT2	-0.75767369357603	0.000339931692074409	-0.866781909495124	3.08505527534666e-05	0.19677118806741	0.0792260080820105	0.0794398904012011	0.349232982297033	No	No	No	No	No	No	Yes	No	NA	Yes
SPIRE1	-0.450742032254652	0.113661762516904	-0.434636084256923	0.161220061487207	-0.062584595811049	0.68092844976822	-0.0571755169381019	0.597016913700895	No	No	No	No	No	No	No	No	Yes	Yes
SPIRE2	-1.86811077503359	0.0201283772117189	-1.65208030927381	0.0447939831834151	0.115979509343808	0.890974720018011	0.349995793252931	0.348967109279948	No	No	No	No	No	Yes	No	No	NA	NA
SPN	-1.50339358578984	2.54436899457525e-06	-1.63668887860786	1.0181374217469e-05	0.0505730564149357	0.895411079335163	-0.0995033206925313	0.57463966718749	No	No	No	No	No	No	No	No	Yes	NA
SPNS1	-1.08597266724722	0.0230040145165219	-1.37139154440567	0.00218206811061104	0.0693609793045527	0.891959537703886	-0.221348800935309	0.404075691075884	No	No	No	No	No	No	No	No	Yes	Yes
SPOCD1	-1.18870791630798	0.249987410952049	-2.2973751667499	0.00323148725563711	0.458949910194711	0.648585292446689	-0.606163695890205	0.15910244264962	No	No	No	No	No	No	No	No	NA	NA
SPOCK2	0.080511383685929	0.899109921416826	0.476948360747557	0.406167510569668	-0.117239726293753	0.781352232876698	0.282483409470153	0.430134285946212	No	No	No	No	No	No	No	No	Yes	Yes
SPON2	-0.739426229067363	0.56400423138385	0.216629274452028	0.842531096228782	-1.14560871048306	0.222654353807317	-0.188009149525477	0.783148690761101	No	No	No	No	No	No	No	No	NA	NA
SPOP	0.295428271625478	0.130548891240921	0.290128223293462	0.169107032878937	0.0913787973989263	0.446500163642938	0.0797778049055317	0.438604286767859	No	No	No	No	No	No	No	No	Yes	Yes
SPOPL	0.143376133502192	0.59811069025221	-0.0172640700674652	0.95974606935813	0.190542374631759	0.279257296207557	0.0187011200873562	0.899481777496626	No	No	No	No	No	No	No	No	Yes	Yes
SPOUT1	-0.2980806	0.1828661	-0.212036139718717	0.310115796747624	-0.100311552838993	0.362663147194134	-0.0201214078020288	0.816016235316818	No	No	No	No	No	No	No	No	NA	NA
SPP1	-0.943258090772908	2.61373005562261e-06	-0.756390825814206	0.00201308121008235	-0.0689940654924695	0.652130862335166	0.121509312892246	0.150983358347877	No	No	No	No	No	No	No	No	NA	NA
SPPL2A	1.00517210638136	2.0898444963934e-11	0.804199076924702	1.49071516688613e-06	0.0842061650676982	0.310895572430793	-0.122842868802979	0.11367038091164	Yes	No	No	No	Yes	No	No	No	Yes	Yes
SPPL2B	-0.199809134308453	0.391442595578344	0.076444767365993	0.766889589925324	-0.222377345523867	0.028085812952308	0.0483061496837257	0.55552491970166	No	Yes	No	No	No	Yes	No	No	Yes	Yes
SPPL3	0.0542993171271025	0.821580753147016	0.038906605031962	0.882963232889116	0.019625345085973	0.871683294362111	-0.00170440069224399	0.986230482823922	No	No	No	Yes	No	No	No	Yes	Yes	NA
SPR	-0.255117505214073	0.424290280231615	-0.500225768934347	0.0329578756526933	0.138923050111873	0.385707955019053	-0.11189899689282	0.325541699457951	No	No	No	No	No	No	No	No	Yes	NA
SPRED1	-1.53535714571568	2.65759903444884e-09	-1.68659485953557	5.51062947224135e-11	0.0488676481886306	0.764502292901206	-0.0853543938329891	0.312308111164083	No	No	No	No	No	No	No	No	Yes	NA
SPRED2	0.023839224136741	0.940206222546129	-0.105134294989463	0.733005681224816	0.105374748301474	0.57084824196187	-0.0280720341195401	0.846335868047589	No	No	No	No	No	No	No	No	Yes	Yes
SPRTN	-0.0496988068386307	0.905004636628588	-0.0354230569250586	0.932216013208393	-0.0825651462412928	0.755663225467143	-0.0700268773649216	0.715352632150274	No	No	No	No	No	No	No	No	Yes	NA
SPRY2	-3.52195612986495	1.42415232469372e-10	-3.82145915437737	8.16056205444207e-16	-0.0251723301629199	0.976767796969496	-0.283328474767148	0.190530370392009	No	No	No	No	No	No	No	No	NA	NA
SPRYD3	0.00603668768986198	0.98147658508773	0.0216626824378643	0.938487120421714	0.0328629757248152	0.743116711236826	0.0436740022609884	0.582400724372081	No	No	No	No	No	No	No	No	Yes	NA
SPRYD4	0.110268064535828	0.759810927263047	-0.147888523971282	0.682993502701207	0.200041163168234	0.416108301928694	-0.0656543154404489	0.733877694713812	No	No	No	No	No	No	No	No	Yes	NA
SPRYD7	-0.0690872747753764	0.87329984969056	-0.373974612501198	0.345644337524587	0.425736819080293	0.137236475188848	0.108861023952556	0.600084515714942	No	No	No	No	No	No	No	No	Yes	NA
SPSB1	2.95012407139489	7.49180498555873e-48	2.49789618568847	3.92981065551947e-33	-0.0337611957624185	0.768528139971107	-0.493533572745315	0.0121795979047576	No	No	No	No	No	No	No	No	Yes	Yes
SPSB2	-1.33020286614907	2.36800014977461e-07	-1.74638007109523	1.80047513382707e-11	0.374578713240884	0.187934543534501	-0.0459641247908017	0.738965746157747	No	No	No	No	No	No	No	No	NA	Yes
SPSB3	0.379515669533958	0.10887630875005	0.666213573452862	0.00163117687653489	-0.201867384131229	0.0288186445792586	0.0782479602186184	0.372044049287588	No	No	No	No	No	No	No	No	NA	NA
SPTAN1	0.4644517	0.01532802	0.575014195462211	0.000684554375458152	-0.0886594384249448	0.328255514375895	0.0159508016485529	0.842462745480612	No	No	No	No	No	No	No	No	Yes	NA
SPTBN1	-3.30986545622065	2.19716689606565e-06	-2.28258725918705	0.00411574964154963	-0.762934478724227	0.430257944943447	-0.00990512831569345	0.971783574696102	No	No	No	No	No	No	No	No	NA	Yes
SPTBN2	-0.351018798634484	0.764270728481406	1.2450488740922	0.0784634593959431	-1.33638992731401	0.0412118136400399	0.26186751898384	0.659257793411024	No	No	No	No	No	No	No	No	NA	NA
SPTBN5	0.181911172680738	0.497136979551952	0.621970572330474	0.00308175634014207	-0.338133686299176	0.0147567324102373	0.106965970589727	0.301117326680793	No	No	No	No	No	No	No	No	Yes	NA
SPTLC1	0.2169186	0.3523164	0.0897565627915702	0.733781515200149	0.0699134576956268	0.626628369488432	-0.0650474191463175	0.573586442400342	No	No	No	No	No	No	No	No	Yes	NA
SPTLC2	0.943432537951761	2.2628897616595e-07	0.858303490899138	0.000172297703421167	0.139002113497486	0.18430604210848	0.0475505444072165	0.637633104779798	No	No	No	No	No	No	No	No	Yes	Yes
SPTSSA	-0.286367150961404	0.320908007304389	-0.347609657652346	0.241374837672176	0.15434825367317	0.459753737626955	0.084919694684765	0.570950474134963	No	No	No	No	No	No	No	No	Yes	NA
SPTY2D1	0.0357340342958325	0.906452394875728	0.0238227652065736	0.938980679373399	-0.0393543795051767	0.800450008298068	-0.0596370913603369	0.654007292753215	No	No	No	No	No	No	No	No	Yes	Yes
SPTY2D1OS	1.59749654862229	0.170486899514708	0.616351043165197	0.617873753475964	0.411311379429403	0.629458274420143	-0.539280836324345	0.578007140421782	No	No	No	No	No	No	No	No	NA	NA
SQLE	0.01997659	0.9602192	-0.195099811953453	0.566791847877888	0.280417245360901	0.0906520601501173	0.0486290403385192	0.707896003282236	No	No	No	No	No	No	No	No	Yes	NA
SQOR	1.91911836794726	1.47591706733433e-38	1.78223347757851	3.74703871912501e-26	0.0443135910855176	0.572045330584121	-0.0988531888349977	0.242458888583663	No	No	No	No	No	No	No	No	NA	NA
SQSTM1	0.413325	0.01872824	0.286797136689866	0.0973402160238994	0.0482952156952233	0.562518493169101	-0.083969298242452	0.162437678407322	No	No	No	Yes	No	No	No	Yes	Yes	Yes
SRA1	-0.1719867	0.4438435	-0.0219344939827029	0.936269804288727	-0.0811686218502749	0.386167203214899	0.0652297485712156	0.385028772573329	No	No	No	No	No	No	No	No	Yes	Yes
SRBD1	0.682056750726064	0.0159863040248879	0.561566114371398	0.0484377825941121	0.0891321140954844	0.673114051067086	-0.0394862943523596	0.840584189098251	No	No	No	No	No	No	No	No	Yes	NA
SRC	1.57465550989001	2.55912267590097e-16	1.54727623624784	1.75549149452879e-16	-0.193390741345538	0.0110335505163058	-0.22704395673179	0.000309467625409593	No	No	No	No	No	No	No	No	Yes	Yes
SRCAP	0.113527415101237	0.581478570161302	0.271995681877061	0.225757320476581	-0.15799899777402	0.0443452129532685	-0.00567852541197489	0.937978726272249	No	No	No	No	No	No	No	No	Yes	Yes
SRD5A1	1.05131328918153	9.20726032312472e-06	1.10275594567843	6.62785781647237e-07	-0.200051654750484	0.214208212790175	-0.158423329502034	0.352992732354277	No	No	No	No	No	No	No	No	Yes	Yes
SRD5A3	-0.820860312410143	0.00687105121001413	-1.09712883667773	2.93807784285191e-05	0.21358333115062	0.405425489594113	-0.0639046132275382	0.626244145034023	No	No	No	No	No	No	No	No	Yes	Yes
SRD5A3-AS1	0.858667038191907	0.467086272178974	0.697968552138462	0.614826418877127	0.524930667278356	0.575810222317406	0.3699187190654	0.698760598468589	No	No	No	No	No	No	No	No	Yes	NA
SREBF1	0.576264569392644	0.000647787731147043	0.800833048388825	2.08649205670578e-05	-0.0669524698411027	0.406286922133123	0.152305970067638	0.0358037155457749	No	No	No	Yes	No	No	No	Yes	Yes	NA
